PROPER NOUNS IN GRIFFITH RIGVEDA TRANSLATION
================================================================================

Total unique proper nouns (>= 5 occurrences): 921

803. Rigveda              (   5 occurrences)
804. Griffith             (   5 occurrences)
805. Laud                 (   5 occurrences)
806. Increasing           (   5 occurrences)
807. Present              (   5 occurrences)
808. Songs                (   5 occurrences)
809. Rain                 (   5 occurrences)
810. Harness              (   5 occurrences)
811. Thyself              (   5 occurrences)
812. Invokers             (   5 occurrences)
813. Away                 (   5 occurrences)
814. Guardians            (   5 occurrences)
815. Are                  (   5 occurrences)
816. Fierce               (   5 occurrences)
817. Oblations            (   5 occurrences)
818. Its                  (   5 occurrences)
819. Whither              (   5 occurrences)
820. Yearning             (   5 occurrences)
821. Once                 (   5 occurrences)
822. Nahusa               (   5 occurrences)
823. WILL                 (   5 occurrences)
824. Fighting             (   5 occurrences)
825. Upastuta             (   5 occurrences)
826. Invite               (   5 occurrences)
827. Only                 (   5 occurrences)
828. Past                 (   5 occurrences)
829. Tell                 (   5 occurrences)
830. Thirty               (   5 occurrences)
831. Sea                  (   5 occurrences)
832. Foremost             (   5 occurrences)
833. EVEN                 (   5 occurrences)
834. Vast                 (   5 occurrences)
835. Rend                 (   5 occurrences)
836. Sure                 (   5 occurrences)
837. Exceeding            (   5 occurrences)
838. ONE                  (   5 occurrences)
839. Unborn               (   5 occurrences)
840. LXXVII               (   5 occurrences)
841. Sharpen              (   5 occurrences)
842. LXXXIII              (   5 occurrences)
843. THEY                 (   5 occurrences)
844. LXXXVIII             (   5 occurrences)
845. LXXXIX               (   5 occurrences)
846. XC                   (   5 occurrences)
847. XCI                  (   5 occurrences)
848. Wax                  (   5 occurrences)
849. XCII                 (   5 occurrences)
850. Being                (   5 occurrences)
851. Rjrasva              (   5 occurrences)
852. Sahadeva             (   5 occurrences)
853. See                  (   5 occurrences)
854. CALL                 (   5 occurrences)
855. ON                   (   5 occurrences)
856. Rebha                (   5 occurrences)
857. Vispala              (   5 occurrences)
858. Krsanu               (   5 occurrences)
859. Sara                 (   5 occurrences)
860. Syava                (   5 occurrences)
861. Immortality          (   5 occurrences)
862. Subduing             (   5 occurrences)
863. Beloved              (   5 occurrences)
864. Place                (   5 occurrences)
865. Righteous            (   5 occurrences)
866. Eleven               (   5 occurrences)
867. Amid                 (   5 occurrences)
868. LAUD                 (   5 occurrences)
869. Strengtheners        (   5 occurrences)
870. PRAISE               (   5 occurrences)
871. Whene                (   5 occurrences)
872. OF                   (   5 occurrences)
873. Yoked                (   5 occurrences)
874. Sarasvan             (   5 occurrences)
875. SWIFT                (   5 occurrences)
876. Manas                (   5 occurrences)
877. Chieftain            (   5 occurrences)
878. Enrich               (   5 occurrences)
879. Dwelling             (   5 occurrences)
880. Meet                 (   5 occurrences)
881. Dhuni                (   5 occurrences)
882. Active               (   5 occurrences)
883. Increase             (   5 occurrences)
884. Martits              (   5 occurrences)
885. Honour               (   5 occurrences)
886. Powerful             (   5 occurrences)
887. Guileless            (   5 occurrences)
888. Charioteer           (   5 occurrences)
889. Wilt                 (   5 occurrences)
890. Stay                 (   5 occurrences)
891. Deft                 (   5 occurrences)
892. YOUR                 (   5 occurrences)
893. Jamadagni            (   5 occurrences)
894. Shaker               (   5 occurrences)
895. SEND                 (   5 occurrences)
896. Dasytis              (   5 occurrences)
897. Thinking             (   5 occurrences)
898. Tis                  (   5 occurrences)
899. Asvamedha            (   5 occurrences)
900. Resistless           (   5 occurrences)
901. WHERE                (   5 occurrences)
902. Urvasi               (   5 occurrences)
903. Rejoicing            (   5 occurrences)
904. Behold               (   5 occurrences)
905. Pious                (   5 occurrences)
906. Aid                  (   5 occurrences)
907. Supporter            (   5 occurrences)
908. Robed                (   5 occurrences)
909. Manly                (   5 occurrences)
910. Juice                (   5 occurrences)
911. Draw                 (   5 occurrences)
912. Frogs                (   5 occurrences)
913. Sobhari              (   5 occurrences)
914. Vasa                 (   5 occurrences)
915. More                 (   5 occurrences)
916. Prajapati            (   5 occurrences)
917. Purify               (   5 occurrences)
918. Pavamanas            (   5 occurrences)
919. Death                (   5 occurrences)
920. Dhatar               (   5 occurrences)
921. Dove                 (   5 occurrences)
